collection,corpus,transcript,utterance_id,classification,multiplicity,alignment_basis,spacy_subject_surface,spacy_verb_surface,spacy_subject_lemma,spacy_verb_lemma,spacy_verb_pos,spacy_subject_index,spacy_verb_index,ud_subject_surface,ud_verb_surface,ud_subject_lemma,ud_verb_lemma,ud_verb_pos,ud_subject_index,ud_verb_index
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2128,both,1,token_indices,you,hear,you,hear,VERB,2.0,3.0,you,hear,you,hear,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2131,both,1,token_indices,you,hear,you,hear,VERB,1.0,3.0,you,hear,you,hear,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2141,both,1,token_indices,who's,saying,who,say,VERB,1.0,2.0,who's,saying,who,say,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2147,both,1,token_indices,you,can,you,can,AUX,2.0,1.0,you,can,you,can,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2148,both,1,token_indices,you,hear,you,hear,VERB,3.0,4.0,you,hear,you,hear,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2155,both,1,token_indices,you,can,you,can,AUX,2.0,1.0,you,can,you,can,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2170,both,1,token_indices,you,seen,you,see,VERB,2.0,3.0,you,seen,you,see,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2173,both,1,token_indices,I,find,i,find,VERB,1.0,3.0,I,find,i,find,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2177,both,1,token_indices,you,are,you,be,AUX,2.0,3.0,you,are,you,be,AUX,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2185,both,1,token_indices,what,colors,what,color,VERB,2.0,3.0,what,colors,what,color,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2189,both,1,token_indices,what,colors,what,color,VERB,1.0,2.0,what,colors,what,color,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,2207,both,1,token_indices,trouble,comes,trouble,come,VERB,3.0,2.0,trouble,comes,trouble,come,VERB,3.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,2,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,3,both,1,token_indices,you,got,you,get,VERB,3.0,4.0,you,got,you,get,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,14,both,1,token_indices,you,remember,you,remember,VERB,2.0,3.0,you,remember,you,remember,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,14,both,1,token_indices,it,doing,it,do,VERB,5.0,7.0,it,doing,it,do,VERB,5.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,15,both,1,token_indices,it,snowing,it,snow,VERB,1.0,3.0,it,snowing,it,snow,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,24,both,1,token_indices,we,went,we,go,VERB,2.0,3.0,we,went,we,go,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,28,both,1,token_indices,you,do,you,do,VERB,3.0,4.0,you,do,you,do,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,42,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,42,both,1,token_indices,that,is,that,be,AUX,5.0,6.0,that,is,that,be,AUX,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,51,both,1,token_indices,I'll,get,i,get,VERB,2.0,3.0,I'll,get,i,get,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,58,both,1,token_indices,you,miss,you,miss,VERB,1.0,3.0,you,miss,you,miss,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,60,both,1,token_indices,we,look,we,look,VERB,1.0,3.0,we,look,we,look,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,68,both,1,token_indices,we're,having,we,have,VERB,1.0,2.0,we're,having,we,have,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,74,both,1,token_indices,Mummy,went,mummy,go,VERB,1.0,4.0,Mummy,went,mummy,go,VERB,1.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,77,both,1,token_indices,she,stayed,she,stay,VERB,1.0,2.0,she,stayed,she,stay,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,80,both,1,token_indices,you,remember,you,remember,VERB,3.0,4.0,you,remember,you,remember,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,80,both,1,token_indices,we,had,we,have,VERB,7.0,8.0,we,had,we,have,VERB,7.0,8.0
Eng-UK,Manchester,Manchester/John/020821.cha,97,both,1,token_indices,you,helped,you,help,VERB,1.0,2.0,you,helped,you,help,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,104,both,1,token_indices,you,know,you,know,VERB,2.0,3.0,you,know,you,know,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,104,both,1,token_indices,you'll,be,you,be,AUX,6.0,7.0,you'll,be,you,be,AUX,6.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,114,both,1,token_indices,you,hurting,you,hurt,VERB,2.0,3.0,you,hurting,you,hurt,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,119,both,1,token_indices,they,do,they,do,VERB,2.0,3.0,they,do,they,do,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,122,both,1,token_indices,they,make,they,make,VERB,2.0,3.0,they,make,they,make,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,131,both,1,token_indices,what,has,what,have,VERB,1.0,3.0,what,has,what,have,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,151,both,1,token_indices,I,said,i,say,VERB,1.0,2.0,I,said,i,say,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,156,both,1,token_indices,nobody,has,nobody,have,VERB,1.0,3.0,nobody,has,nobody,have,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,160,both,1,token_indices,we'll,need,we,need,VERB,1.0,2.0,we'll,need,we,need,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,161,both,1,token_indices,you,remember,you,remember,VERB,2.0,3.0,you,remember,you,remember,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,161,both,1,token_indices,we,did,we,do,VERB,5.0,6.0,we,did,we,do,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,164,both,1,token_indices,we,go,we,go,VERB,2.0,3.0,we,go,we,go,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,164,both,1,token_indices,we'll,need,we,need,VERB,6.0,7.0,we'll,need,we,need,VERB,6.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,165,both,1,token_indices,we,go,we,go,VERB,2.0,3.0,we,go,we,go,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,174,both,1,token_indices,you're,hiding,you,hide,VERB,1.0,2.0,you're,hiding,you,hide,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,178,both,1,token_indices,I,hiding,i,hide,VERB,1.0,3.0,I,hiding,i,hide,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,184,both,1,token_indices,you,come,you,come,VERB,2.0,3.0,you,come,you,come,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,187,both,1,token_indices,we,took,we,take,VERB,1.0,2.0,we,took,we,take,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,189,both,1,token_indices,you,saw,you,see,VERB,2.0,3.0,you,saw,you,see,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,192,both,1,token_indices,I,remember,i,remember,VERB,1.0,2.0,I,remember,i,remember,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,198,both,1,token_indices,you,look,you,look,VERB,1.0,3.0,you,look,you,look,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,202,both,1,token_indices,you,make,you,make,VERB,2.0,3.0,you,make,you,make,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,208,both,1,token_indices,you,sit,you,sit,VERB,3.0,4.0,you,sit,you,sit,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,214,both,1,token_indices,you,threw,you,throw,VERB,9.0,10.0,you,threw,you,throw,VERB,9.0,10.0
Eng-UK,Manchester,Manchester/John/020821.cha,216,both,1,token_indices,helicopter,go,helicopter,go,VERB,5.0,6.0,helicopter,go,helicopter,go,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,222,both,1,token_indices,you,swimming,you,swim,VERB,2.0,3.0,you,swimming,you,swim,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,227,both,1,token_indices,you'd,watch,you,watch,VERB,1.0,3.0,you'd,watch,you,watch,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,228,both,1,token_indices,I,thought,i,think,VERB,1.0,2.0,I,thought,i,think,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,236,both,1,token_indices,Anna's,got,anna,get,VERB,1.0,2.0,Anna's,got,anna,get,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,241,both,1,token_indices,you,remember,you,remember,VERB,2.0,3.0,you,remember,you,remember,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,241,both,1,token_indices,I,bought,i,buy,VERB,5.0,6.0,I,bought,i,buy,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,242,both,1,token_indices,we,went,we,go,VERB,2.0,3.0,we,went,we,go,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,244,both,1,token_indices,we,buy,we,buy,VERB,3.0,4.0,we,buy,we,buy,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,245,both,1,token_indices,we,see,we,see,VERB,4.0,5.0,we,see,we,see,VERB,4.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,248,both,1,token_indices,we,went,we,go,VERB,1.0,2.0,we,went,we,go,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,249,both,1,token_indices,you,told,you,tell,VERB,2.0,3.0,you,told,you,tell,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,250,both,1,token_indices,we,see,we,see,VERB,5.0,6.0,we,see,we,see,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,256,both,1,token_indices,I,think,i,think,VERB,1.0,2.0,I,think,i,think,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,256,both,1,token_indices,they,sleeping,they,sleep,VERB,3.0,5.0,they,sleeping,they,sleep,VERB,3.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,256,both,1,token_indices,we,went,we,go,VERB,18.0,19.0,we,went,we,go,VERB,18.0,19.0
Eng-UK,Manchester,Manchester/John/020821.cha,257,both,1,token_indices,we,see,we,see,VERB,2.0,4.0,we,see,we,see,VERB,2.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,262,both,1,token_indices,we,touched,we,touch,VERB,2.0,3.0,we,touched,we,touch,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,264,both,1,token_indices,it,had,it,have,VERB,2.0,3.0,it,had,it,have,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,268,both,1,token_indices,she,winding,she,wind,VERB,2.0,4.0,she,winding,she,wind,VERB,2.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,272,both,1,token_indices,she,wanted,she,want,VERB,5.0,6.0,she,wanted,she,want,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,282,both,1,token_indices,we,went,we,go,VERB,3.0,4.0,we,went,we,go,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,282,both,1,token_indices,we,did,we,do,AUX,5.0,6.0,we,did,we,do,AUX,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,288,both,1,token_indices,I,think,i,think,VERB,1.0,2.0,I,think,i,think,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,289,both,1,token_indices,they,sleeping,they,sleep,VERB,2.0,3.0,they,sleeping,they,sleep,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,291,both,1,token_indices,tigers,sleeping,tiger,sleep,VERB,3.0,5.0,tigers,sleeping,tiger,sleep,VERB,3.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,294,both,1,token_indices,we'll,go,we,go,VERB,1.0,2.0,we'll,go,we,go,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,295,both,1,token_indices,Granny,going,granny,go,VERB,3.0,7.0,Granny,going,granny,go,VERB,3.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,297,both,1,token_indices,they,come,they,come,VERB,2.0,3.0,they,come,they,come,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,302,both,1,token_indices,you,put,you,put,VERB,2.0,3.0,you,put,you,put,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,305,both,1,token_indices,you,looking,you,look,VERB,2.0,3.0,you,looking,you,look,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,307,both,1,token_indices,they're,coming,they,come,VERB,1.0,2.0,they're,coming,they,come,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,311,both,1,token_indices,baby,going,baby,go,VERB,3.0,4.0,baby,going,baby,go,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,312,both,1,token_indices,we,going,we,go,VERB,3.0,4.0,we,going,we,go,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,315,both,1,token_indices,Daddy's,going,daddy,go,VERB,1.0,2.0,Daddy's,going,daddy,go,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,316,both,1,token_indices,we'll,come,we,come,VERB,7.0,8.0,we'll,come,we,come,VERB,7.0,8.0
Eng-UK,Manchester,Manchester/John/020821.cha,317,both,1,token_indices,baby,do,baby,do,VERB,5.0,6.0,baby,do,baby,do,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,318,both,1,token_indices,it,do,it,do,VERB,1.0,3.0,it,do,it,do,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,318,both,1,token_indices,it,will,it,will,AUX,8.0,7.0,it,will,it,will,AUX,8.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,319,both,1,token_indices,it,do,it,do,VERB,3.0,4.0,it,do,it,do,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,320,both,1,token_indices,it,cry,it,cry,VERB,1.0,3.0,it,cry,it,cry,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,321,both,1,token_indices,it,do,it,do,VERB,4.0,5.0,it,do,it,do,VERB,4.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,332,both,1,token_indices,I,suppose,i,suppose,VERB,1.0,2.0,I,suppose,i,suppose,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,335,both,1,token_indices,I,come,i,come,VERB,2.0,3.0,I,come,i,come,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,339,both,1,token_indices,this,hurt,this,hurt,VERB,7.0,9.0,this,hurt,this,hurt,VERB,7.0,9.0
Eng-UK,Manchester,Manchester/John/020821.cha,340,both,1,token_indices,you,like,you,like,VERB,1.0,3.0,you,like,you,like,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,343,both,1,token_indices,you,remember,you,remember,VERB,2.0,3.0,you,remember,you,remember,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,344,both,1,token_indices,that,hurt,that,hurt,VERB,1.0,3.0,that,hurt,that,hurt,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,347,both,1,token_indices,it,feels,it,feel,VERB,3.0,4.0,it,feels,it,feel,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,357,both,1,token_indices,you,doing,you,do,VERB,3.0,5.0,you,doing,you,do,VERB,3.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,359,both,1,token_indices,you've,had,you,have,VERB,1.0,2.0,you've,had,you,have,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,363,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,363,both,1,token_indices,we,had,we,have,VERB,4.0,5.0,we,had,we,have,VERB,4.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,369,both,1,token_indices,she,come,she,come,VERB,1.0,3.0,she,come,she,come,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,373,both,1,token_indices,I,think,i,think,VERB,1.0,2.0,I,think,i,think,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,373,both,1,token_indices,Daddy's,mended,daddy,mend,VERB,3.0,4.0,Daddy's,mended,daddy,mend,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,375,both,1,token_indices,it,stayed,it,stay,VERB,3.0,4.0,it,stayed,it,stay,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,380,both,1,token_indices,she,took,she,take,VERB,1.0,2.0,she,took,she,take,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,382,both,1,token_indices,she,come,she,come,VERB,2.0,4.0,she,come,she,come,VERB,2.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,383,both,1,token_indices,she,come,she,come,VERB,1.0,3.0,she,come,she,come,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,386,both,1,token_indices,Demi,lives,demi,live,VERB,3.0,4.0,Demi,lives,demi,live,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,386,both,1,token_indices,we,live,we,live,VERB,9.0,10.0,we,live,we,live,VERB,9.0,10.0
Eng-UK,Manchester,Manchester/John/020821.cha,387,both,1,token_indices,you,know,you,know,VERB,2.0,3.0,you,know,you,know,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,387,both,1,token_indices,we,live,we,live,VERB,5.0,6.0,we,live,we,live,VERB,5.0,6.0
Eng-UK,Manchester,Manchester/John/020821.cha,391,both,1,token_indices,you,know,you,know,VERB,2.0,3.0,you,know,you,know,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,393,both,1,token_indices,we,go,we,go,VERB,3.0,4.0,we,go,we,go,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,393,both,1,token_indices,that,has,that,have,VERB,8.0,9.0,that,has,that,have,VERB,8.0,9.0
Eng-UK,Manchester,Manchester/John/020821.cha,394,both,1,token_indices,you,tell,you,tell,VERB,2.0,3.0,you,tell,you,tell,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,394,both,1,token_indices,we,live,we,live,VERB,6.0,7.0,we,live,we,live,VERB,6.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,402,both,1,token_indices,we,saw,we,see,VERB,2.0,3.0,we,saw,we,see,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,404,both,1,token_indices,you'd,like,you,like,VERB,1.0,2.0,you'd,like,you,like,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,409,both,1,token_indices,you,go,you,go,VERB,2.0,3.0,you,go,you,go,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,415,both,1,token_indices,I,think,i,think,VERB,1.0,2.0,I,think,i,think,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,416,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,426,both,1,token_indices,I,see,i,see,VERB,1.0,3.0,I,see,i,see,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,428,both,1,token_indices,it,is,it,be,AUX,2.0,1.0,it,is,it,be,AUX,2.0,1.0
Eng-UK,Manchester,Manchester/John/020821.cha,431,both,1,token_indices,that,come,that,come,VERB,2.0,3.0,that,come,that,come,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,440,both,1,token_indices,you,catch,you,catch,VERB,2.0,3.0,you,catch,you,catch,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,442,both,1,token_indices,somebody,hurt,somebody,hurt,VERB,2.0,3.0,somebody,hurt,somebody,hurt,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,447,both,1,token_indices,animals,have,animal,have,VERB,1.0,2.0,animals,have,animal,have,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,452,both,1,token_indices,you,pull,you,pull,VERB,2.0,4.0,you,pull,you,pull,VERB,2.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,456,both,1,token_indices,you'll,hurt,you,hurt,VERB,2.0,3.0,you'll,hurt,you,hurt,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,459,both,1,token_indices,she,like,she,like,VERB,1.0,3.0,she,like,she,like,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,459,both,1,token_indices,you,pull,you,pull,VERB,9.0,10.0,you,pull,you,pull,VERB,9.0,10.0
Eng-UK,Manchester,Manchester/John/020821.cha,466,both,1,token_indices,you,pretending,you,pretend,VERB,2.0,4.0,you,pretending,you,pretend,VERB,2.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,476,both,1,token_indices,you,remember,you,remember,VERB,1.0,3.0,you,remember,you,remember,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,480,both,1,token_indices,you,peeping,you,peep,VERB,2.0,3.0,you,peeping,you,peep,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,482,both,1,token_indices,John,pouring,john,pour,VERB,7.0,8.0,John,pouring,john,pour,VERB,7.0,8.0
Eng-UK,Manchester,Manchester/John/020821.cha,484,both,1,token_indices,we'll,get,we,get,VERB,1.0,2.0,we'll,get,we,get,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,484,both,1,token_indices,we,go,we,go,VERB,6.0,7.0,we,go,we,go,VERB,6.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,486,both,1,token_indices,you,like,you,like,VERB,2.0,3.0,you,like,you,like,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,493,both,1,token_indices,feet,grow,foot,grow,VERB,2.0,3.0,feet,grow,foot,grow,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,502,both,1,token_indices,you,were,you,be,AUX,1.0,2.0,you,were,you,be,AUX,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,510,both,1,token_indices,dogs,eat,dog,eat,VERB,3.0,4.0,dogs,eat,dog,eat,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,512,both,1,token_indices,dogs,eat,dog,eat,VERB,2.0,3.0,dogs,eat,dog,eat,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,515,both,1,token_indices,dogs,eat,dog,eat,VERB,4.0,5.0,dogs,eat,dog,eat,VERB,4.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,516,both,1,token_indices,they,eat,they,eat,VERB,2.0,3.0,they,eat,they,eat,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,519,both,1,token_indices,they,eat,they,eat,VERB,2.0,3.0,they,eat,they,eat,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,524,both,1,token_indices,they,chew,they,chew,VERB,1.0,2.0,they,chew,they,chew,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,531,both,1,token_indices,I,see,i,see,VERB,2.0,3.0,I,see,i,see,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,534,both,1,token_indices,you,have,you,have,VERB,3.0,4.0,you,have,you,have,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,545,both,1,token_indices,you,fit,you,fit,VERB,2.0,3.0,you,fit,you,fit,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,551,both,1,token_indices,you,fetch,you,fetch,VERB,2.0,3.0,you,fetch,you,fetch,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,554,both,1,token_indices,I,had,i,have,VERB,6.0,7.0,I,had,i,have,VERB,6.0,7.0
Eng-UK,Manchester,Manchester/John/020821.cha,556,both,1,token_indices,you,sit,you,sit,VERB,3.0,4.0,you,sit,you,sit,VERB,3.0,4.0
Eng-UK,Manchester,Manchester/John/020821.cha,561,both,1,token_indices,you,like,you,like,VERB,2.0,3.0,you,like,you,like,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,562,both,1,token_indices,I'll,take,i,take,VERB,1.0,2.0,I'll,take,i,take,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,575,both,1,token_indices,you'd,like,you,like,VERB,1.0,2.0,you'd,like,you,like,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,578,both,1,token_indices,you,like,you,like,VERB,2.0,3.0,you,like,you,like,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,581,both,1,token_indices,you,want,you,want,VERB,1.0,3.0,you,want,you,want,VERB,1.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,586,both,1,token_indices,you,like,you,like,VERB,2.0,3.0,you,like,you,like,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,595,both,1,token_indices,we'll,have,we,have,VERB,1.0,2.0,we'll,have,we,have,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,597,both,1,token_indices,I'll,put,i,put,VERB,1.0,2.0,I'll,put,i,put,VERB,1.0,2.0
Eng-UK,Manchester,Manchester/John/020821.cha,601,both,1,token_indices,you,buy,you,buy,VERB,2.0,3.0,you,buy,you,buy,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,602,both,1,token_indices,you,got,you,get,VERB,2.0,3.0,you,got,you,get,VERB,2.0,3.0
Eng-UK,Manchester,Manchester/John/020821.cha,605,both,1,token_indices,we,have,we,have,VERB,4.0,5.0,we,have,we,have,VERB,4.0,5.0
Eng-UK,Manchester,Manchester/John/020821.cha,613,both,1,token_indices,we,make,we,make,VERB,1.0,3.0,we,make,we,make,VERB,1.0,3.0
